,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,ref_name
4024,2011-01-22,Everton,West Ham,2.0,2.0,D,0.0,1.0,A,11.0,13.0,6.0,5.0,12.0,2.0,8.0,12.0,1.0,2.0,0.0,1.0,Peter Walton
4025,2011-01-22,Fulham,Stoke,2.0,0.0,H,1.0,0.0,H,10.0,9.0,7.0,1.0,3.0,2.0,11.0,10.0,1.0,1.0,0.0,1.0,Stuart Attwell
4026,2011-01-22,Man United,Birmingham,5.0,0.0,H,3.0,0.0,H,23.0,6.0,9.0,1.0,10.0,3.0,10.0,5.0,0.0,0.0,0.0,0.0,Mike Jones
4027,2011-01-22,Newcastle,Tottenham,1.0,1.0,D,0.0,0.0,D,13.0,14.0,6.0,9.0,1.0,4.0,13.0,7.0,0.0,0.0,0.0,0.0,Mark Halsey
4028,2011-01-22,Wolves,Liverpool,0.0,3.0,A,0.0,1.0,A,11.0,15.0,4.0,10.0,5.0,4.0,6.0,17.0,0.0,3.0,0.0,0.0,Martin Atkinson
4029,2011-01-23,Blackburn,West Brom,2.0,0.0,H,1.0,0.0,H,17.0,24.0,12.0,20.0,9.0,9.0,4.0,6.0,0.0,1.0,0.0,0.0,Mark Clattenburg
4030,2011-01-24,Bolton,Chelsea,0.0,4.0,A,0.0,2.0,A,11.0,14.0,8.0,11.0,4.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0,Chris Foy
4031,2011-01-25,Blackpool,Man United,2.0,3.0,A,2.0,0.0,H,6.0,17.0,4.0,13.0,6.0,7.0,10.0,10.0,1.0,2.0,0.0,0.0,Peter Walton
4032,2011-01-25,Wigan,Aston Villa,1.0,2.0,A,0.0,0.0,D,19.0,11.0,8.0,10.0,7.0,4.0,9.0,13.0,2.0,3.0,0.0,0.0,Jonathan Moss
4033,2011-01-26,Liverpool,Fulham,1.0,0.0,H,0.0,0.0,D,11.0,12.0,7.0,8.0,6.0,2.0,11.0,10.0,0.0,0.0,0.0,0.0,Lee Probert
4034,2011-01-02,Arsenal,Everton,2.0,1.0,H,0.0,1.0,A,19.0,4.0,10.0,4.0,5.0,7.0,12.0,14.0,3.0,5.0,0.0,0.0,Lee Mason
4035,2011-01-02,Man United,Aston Villa,3.0,1.0,H,2.0,0.0,H,18.0,9.0,11.0,5.0,5.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,Chris Foy
4036,2011-01-02,Sunderland,Chelsea,2.0,4.0,A,2.0,2.0,D,4.0,21.0,3.0,14.0,0.0,6.0,10.0,10.0,1.0,2.0,0.0,0.0,Mark Halsey
4037,2011-01-02,West Brom,Wigan,2.0,2.0,D,1.0,2.0,A,21.0,11.0,10.0,7.0,8.0,5.0,13.0,12.0,4.0,5.0,0.0,0.0,Phil Dowd
4038,2011-02-02,Birmingham,Man City,2.0,2.0,D,1.0,2.0,A,14.0,12.0,7.0,9.0,6.0,4.0,9.0,12.0,0.0,2.0,0.0,0.0,Kevin Friend
4039,2011-02-02,Blackburn,Tottenham,0.0,1.0,A,0.0,1.0,A,17.0,6.0,9.0,5.0,4.0,4.0,14.0,11.0,2.0,1.0,0.0,0.0,Andre Marriner
4040,2011-02-02,Blackpool,West Ham,1.0,3.0,A,1.0,3.0,A,13.0,12.0,8.0,10.0,10.0,7.0,9.0,12.0,0.0,1.0,0.0,0.0,Stuart Attwell
4041,2011-02-02,Bolton,Wolves,1.0,0.0,H,0.0,0.0,D,13.0,11.0,8.0,5.0,8.0,3.0,16.0,8.0,1.0,3.0,0.0,0.0,Peter Walton
4042,2011-02-02,Fulham,Newcastle,1.0,0.0,H,0.0,0.0,D,11.0,4.0,9.0,3.0,4.0,7.0,14.0,19.0,0.0,3.0,0.0,0.0,Mike Jones
4043,2011-02-02,Liverpool,Stoke,2.0,0.0,H,0.0,0.0,D,13.0,6.0,9.0,1.0,7.0,0.0,6.0,8.0,1.0,4.0,0.0,0.0,Anthony Taylor
4044,2011-05-02,Aston Villa,Fulham,2.0,2.0,D,1.0,0.0,H,10.0,13.0,5.0,9.0,3.0,6.0,15.0,11.0,3.0,2.0,0.0,0.0,Lee Mason
4045,2011-05-02,Everton,Blackpool,5.0,3.0,H,1.0,1.0,D,23.0,11.0,16.0,7.0,9.0,5.0,8.0,17.0,0.0,1.0,0.0,0.0,Kevin Friend
4046,2011-05-02,Man City,West Brom,3.0,0.0,H,3.0,0.0,H,13.0,17.0,9.0,9.0,8.0,8.0,13.0,10.0,1.0,2.0,0.0,0.0,Martin Atkinson
4047,2011-05-02,Newcastle,Arsenal,4.0,4.0,D,0.0,4.0,A,16.0,13.0,8.0,10.0,12.0,6.0,13.0,15.0,2.0,3.0,0.0,1.0,Phil Dowd
4048,2011-05-02,Stoke,Sunderland,3.0,2.0,H,1.0,1.0,D,18.0,11.0,9.0,7.0,12.0,4.0,7.0,15.0,1.0,3.0,0.0,0.0,Lee Probert
4049,2011-05-02,Tottenham,Bolton,2.0,1.0,H,1.0,0.0,H,13.0,8.0,7.0,3.0,6.0,7.0,13.0,11.0,1.0,3.0,0.0,0.0,Mark Clattenburg
4050,2011-05-02,Wigan,Blackburn,4.0,3.0,H,1.0,1.0,D,11.0,9.0,7.0,5.0,4.0,9.0,11.0,12.0,1.0,2.0,0.0,0.0,Mike Dean
4051,2011-05-02,Wolves,Man United,2.0,1.0,H,2.0,1.0,H,6.0,14.0,5.0,7.0,4.0,6.0,6.0,11.0,2.0,2.0,0.0,0.0,Michael Oliver
4052,2011-06-02,Chelsea,Liverpool,0.0,1.0,A,0.0,0.0,D,14.0,7.0,4.0,4.0,4.0,3.0,9.0,9.0,1.0,1.0,0.0,0.0,Andre Marriner
4053,2011-06-02,West Ham,Birmingham,0.0,1.0,A,0.0,0.0,D,16.0,9.0,9.0,3.0,5.0,5.0,18.0,13.0,3.0,1.0,0.0,0.0,Chris Foy
4054,2011-12-02,Arsenal,Wolves,2.0,0.0,H,1.0,0.0,H,17.0,2.0,8.0,0.0,3.0,6.0,15.0,9.0,0.0,1.0,0.0,0.0,Chris Foy
4055,2011-12-02,Birmingham,Stoke,1.0,0.0,H,0.0,0.0,D,10.0,15.0,4.0,5.0,3.0,5.0,15.0,14.0,1.0,0.0,0.0,0.0,Mark Halsey
4056,2011-12-02,Blackburn,Newcastle,0.0,0.0,D,0.0,0.0,D,4.0,12.0,0.0,6.0,2.0,11.0,11.0,11.0,1.0,3.0,0.0,0.0,Stuart Attwell
4057,2011-12-02,Blackpool,Aston Villa,1.0,1.0,D,1.0,1.0,D,14.0,7.0,5.0,4.0,4.0,8.0,13.0,14.0,2.0,1.0,0.0,1.0,Howard Webb
4058,2011-12-02,Liverpool,Wigan,1.0,1.0,D,1.0,0.0,H,13.0,8.0,5.0,2.0,8.0,5.0,11.0,17.0,1.0,3.0,0.0,0.0,Kevin Friend
4059,2011-12-02,Man United,Man City,2.0,1.0,H,1.0,0.0,H,11.0,13.0,6.0,8.0,4.0,7.0,15.0,13.0,2.0,2.0,0.0,0.0,Andre Marriner
4060,2011-12-02,Sunderland,Tottenham,1.0,2.0,A,1.0,1.0,D,16.0,11.0,10.0,5.0,2.0,3.0,14.0,12.0,2.0,4.0,0.0,0.0,Mike Jones
4061,2011-12-02,West Brom,West Ham,3.0,3.0,D,3.0,0.0,H,15.0,18.0,11.0,11.0,4.0,9.0,12.0,13.0,2.0,3.0,0.0,0.0,Lee Mason
4062,2011-02-13,Bolton,Everton,2.0,0.0,H,1.0,0.0,H,11.0,9.0,5.0,4.0,4.0,4.0,15.0,12.0,1.0,0.0,0.0,0.0,Lee Probert
4063,2011-02-14,Fulham,Chelsea,0.0,0.0,D,0.0,0.0,D,12.0,23.0,8.0,9.0,4.0,6.0,10.0,13.0,2.0,1.0,0.0,0.0,Mike Dean
4064,2011-02-15,Birmingham,Newcastle,0.0,2.0,A,0.0,1.0,A,11.0,10.0,5.0,7.0,4.0,6.0,13.0,14.0,1.0,3.0,0.0,0.0,Lee Mason
4065,2011-02-20,West Brom,Wolves,1.0,1.0,D,0.0,1.0,A,19.0,6.0,11.0,2.0,12.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,Mike Dean
4066,2011-02-22,Blackpool,Tottenham,3.0,1.0,H,2.0,0.0,H,8.0,25.0,4.0,10.0,1.0,7.0,11.0,8.0,2.0,0.0,0.0,0.0,Chris Foy
4067,2011-02-23,Arsenal,Stoke,1.0,0.0,H,1.0,0.0,H,9.0,7.0,4.0,4.0,5.0,3.0,8.0,9.0,1.0,2.0,0.0,0.0,Peter Walton
4068,2011-02-26,Aston Villa,Blackburn,4.0,1.0,H,0.0,0.0,D,17.0,5.0,10.0,2.0,10.0,2.0,4.0,12.0,0.0,3.0,0.0,1.0,Martin Atkinson
4069,2011-02-26,Everton,Sunderland,2.0,0.0,H,2.0,0.0,H,17.0,12.0,9.0,7.0,4.0,1.0,11.0,8.0,0.0,0.0,0.0,0.0,Stuart Attwell
4070,2011-02-26,Newcastle,Bolton,1.0,1.0,D,1.0,1.0,D,13.0,17.0,6.0,10.0,3.0,6.0,7.0,11.0,0.0,2.0,1.0,0.0,Chris Foy
4071,2011-02-26,Wigan,Man United,0.0,4.0,A,0.0,1.0,A,10.0,14.0,4.0,9.0,8.0,4.0,13.0,11.0,0.0,1.0,0.0,0.0,Mark Clattenburg
4072,2011-02-26,Wolves,Blackpool,4.0,0.0,H,1.0,0.0,H,15.0,2.0,11.0,1.0,11.0,4.0,16.0,10.0,1.0,1.0,0.0,1.0,Neil Swarbrick
4073,2011-02-27,Man City,Fulham,1.0,1.0,D,1.0,0.0,H,14.0,11.0,4.0,5.0,10.0,1.0,17.0,13.0,1.0,2.0,0.0,0.0,Peter Walton
4074,2011-02-27,West Ham,Liverpool,3.0,1.0,H,2.0,0.0,H,17.0,12.0,11.0,8.0,6.0,8.0,10.0,8.0,0.0,1.0,0.0,0.0,Mark Halsey
4075,2011-02-28,Stoke,West Brom,1.0,1.0,D,0.0,0.0,D,6.0,16.0,3.0,11.0,4.0,0.0,17.0,14.0,2.0,2.0,0.0,0.0,Michael Oliver
4076,2011-01-03,Chelsea,Man United,2.0,1.0,H,0.0,1.0,A,17.0,12.0,11.0,7.0,10.0,2.0,11.0,14.0,3.0,2.0,0.0,1.0,Martin Atkinson
4077,2011-05-03,Arsenal,Sunderland,0.0,0.0,D,0.0,0.0,D,14.0,6.0,7.0,3.0,5.0,6.0,13.0,10.0,3.0,3.0,0.0,0.0,Anthony Taylor
4078,2011-05-03,Birmingham,West Brom,1.0,3.0,A,0.0,0.0,D,9.0,9.0,4.0,5.0,7.0,3.0,8.0,10.0,3.0,1.0,0.0,0.0,Mike Jones
4079,2011-05-03,Bolton,Aston Villa,3.0,2.0,H,1.0,1.0,D,15.0,10.0,9.0,6.0,8.0,5.0,18.0,11.0,5.0,2.0,0.0,0.0,Kevin Friend
4080,2011-05-03,Fulham,Blackburn,3.0,2.0,H,1.0,1.0,D,15.0,12.0,11.0,9.0,9.0,7.0,12.0,17.0,2.0,3.0,0.0,0.0,Mark Clattenburg
4081,2011-05-03,Man City,Wigan,1.0,0.0,H,1.0,0.0,H,7.0,12.0,3.0,5.0,4.0,6.0,17.0,8.0,3.0,1.0,0.0,0.0,Stuart Attwell
4082,2011-05-03,Newcastle,Everton,1.0,2.0,A,1.0,2.0,A,10.0,13.0,8.0,8.0,5.0,4.0,12.0,14.0,2.0,4.0,0.0,0.0,Howard Webb
4083,2011-05-03,West Ham,Stoke,3.0,0.0,H,2.0,0.0,H,15.0,7.0,10.0,5.0,7.0,3.0,9.0,10.0,0.0,3.0,0.0,0.0,Andre Marriner
4084,2011-06-03,Liverpool,Man United,3.0,1.0,H,2.0,0.0,H,17.0,12.0,10.0,7.0,6.0,4.0,12.0,12.0,2.0,3.0,0.0,0.0,Phil Dowd
4085,2011-06-03,Wolves,Tottenham,3.0,3.0,D,2.0,2.0,D,13.0,15.0,4.0,10.0,7.0,4.0,10.0,11.0,0.0,3.0,0.0,0.0,Mark Halsey
4086,2011-07-03,Blackpool,Chelsea,1.0,3.0,A,0.0,1.0,A,14.0,18.0,5.0,11.0,3.0,13.0,5.0,8.0,0.0,0.0,0.0,0.0,Mike Dean
4087,2011-09-03,Everton,Birmingham,1.0,1.0,D,1.0,1.0,D,17.0,5.0,11.0,3.0,9.0,1.0,8.0,12.0,1.0,3.0,0.0,0.0,Peter Walton
4088,2011-03-19,Aston Villa,Wolves,0.0,1.0,A,0.0,1.0,A,11.0,8.0,5.0,5.0,8.0,3.0,15.0,19.0,1.0,3.0,0.0,0.0,Phil Dowd
4089,2011-03-19,Blackburn,Blackpool,2.0,2.0,D,0.0,2.0,A,24.0,8.0,7.0,6.0,8.0,3.0,15.0,12.0,1.0,1.0,0.0,0.0,Howard Webb
4090,2011-03-19,Everton,Fulham,2.0,1.0,H,1.0,0.0,H,16.0,12.0,12.0,6.0,7.0,5.0,15.0,19.0,2.0,0.0,0.0,0.0,Michael Oliver
4091,2011-03-19,Man United,Bolton,1.0,0.0,H,0.0,0.0,D,14.0,11.0,8.0,6.0,12.0,5.0,8.0,11.0,0.0,0.0,1.0,0.0,Andre Marriner
4092,2011-03-19,Stoke,Newcastle,4.0,0.0,H,1.0,0.0,H,8.0,14.0,6.0,9.0,3.0,7.0,16.0,9.0,1.0,1.0,0.0,0.0,Lee Mason
4093,2011-03-19,Tottenham,West Ham,0.0,0.0,D,0.0,0.0,D,26.0,11.0,14.0,5.0,6.0,2.0,6.0,13.0,0.0,4.0,0.0,0.0,Mike Dean
4094,2011-03-19,West Brom,Arsenal,2.0,2.0,D,1.0,0.0,H,4.0,18.0,3.0,11.0,2.0,7.0,9.0,7.0,1.0,3.0,0.0,0.0,Stuart Attwell
4095,2011-03-19,Wigan,Birmingham,2.0,1.0,H,1.0,1.0,D,16.0,7.0,13.0,4.0,9.0,4.0,13.0,13.0,3.0,1.0,0.0,0.0,Lee Probert
4096,2011-03-20,Chelsea,Man City,2.0,0.0,H,0.0,0.0,D,16.0,5.0,11.0,2.0,5.0,1.0,16.0,13.0,2.0,5.0,0.0,0.0,Chris Foy
4097,2011-03-20,Sunderland,Liverpool,0.0,2.0,A,0.0,1.0,A,3.0,10.0,1.0,4.0,3.0,6.0,11.0,7.0,3.0,3.0,1.0,0.0,Kevin Friend
4098,2011-02-04,Arsenal,Blackburn,0.0,0.0,D,0.0,0.0,D,19.0,7.0,11.0,2.0,11.0,4.0,10.0,9.0,1.0,2.0,0.0,1.0,Phil Dowd
4099,2011-02-04,Birmingham,Bolton,2.0,1.0,H,1.0,0.0,H,9.0,19.0,6.0,12.0,8.0,9.0,11.0,16.0,0.0,2.0,0.0,0.0,Michael Oliver
4100,2011-02-04,Everton,Aston Villa,2.0,2.0,D,1.0,0.0,H,14.0,7.0,7.0,5.0,5.0,7.0,13.0,16.0,3.0,2.0,0.0,0.0,Mike Jones
4101,2011-02-04,Newcastle,Wolves,4.0,1.0,H,2.0,0.0,H,17.0,13.0,13.0,9.0,5.0,4.0,19.0,10.0,5.0,3.0,0.0,0.0,Mike Dean
4102,2011-02-04,Stoke,Chelsea,1.0,1.0,D,1.0,1.0,D,13.0,20.0,6.0,10.0,5.0,12.0,9.0,10.0,1.0,2.0,0.0,0.0,Peter Walton
4103,2011-02-04,West Brom,Liverpool,2.0,1.0,H,0.0,0.0,D,17.0,13.0,14.0,9.0,0.0,5.0,10.0,15.0,2.0,3.0,0.0,0.0,Martin Atkinson
4104,2011-02-04,West Ham,Man United,2.0,4.0,A,2.0,0.0,H,6.0,18.0,2.0,9.0,0.0,16.0,10.0,9.0,1.0,2.0,0.0,0.0,Lee Mason
4105,2011-02-04,Wigan,Tottenham,0.0,0.0,D,0.0,0.0,D,14.0,10.0,5.0,6.0,8.0,2.0,11.0,13.0,1.0,1.0,0.0,0.0,Andre Marriner
4106,2011-03-04,Fulham,Blackpool,3.0,0.0,H,2.0,0.0,H,13.0,10.0,11.0,6.0,4.0,7.0,14.0,5.0,2.0,1.0,0.0,0.0,Stuart Attwell
4107,2011-03-04,Man City,Sunderland,5.0,0.0,H,2.0,0.0,H,14.0,8.0,12.0,4.0,6.0,5.0,9.0,20.0,2.0,3.0,0.0,0.0,Howard Webb
4108,2011-09-04,Blackburn,Birmingham,1.0,1.0,D,1.0,1.0,D,15.0,6.0,5.0,5.0,8.0,2.0,10.0,10.0,2.0,3.0,0.0,0.0,Chris Foy
4109,2011-09-04,Bolton,West Ham,3.0,0.0,H,2.0,0.0,H,23.0,14.0,12.0,8.0,5.0,10.0,6.0,10.0,1.0,0.0,0.0,0.0,Lee Probert
4110,2011-09-04,Chelsea,Wigan,1.0,0.0,H,0.0,0.0,D,21.0,11.0,13.0,7.0,10.0,5.0,11.0,12.0,1.0,2.0,0.0,0.0,Howard Webb
4111,2011-09-04,Man United,Fulham,2.0,0.0,H,2.0,0.0,H,16.0,12.0,12.0,5.0,8.0,3.0,12.0,8.0,0.0,0.0,0.0,0.0,Mike Jones
4112,2011-09-04,Sunderland,West Brom,2.0,3.0,A,2.0,1.0,H,7.0,12.0,4.0,8.0,5.0,2.0,10.0,11.0,3.0,1.0,0.0,0.0,Peter Walton
4113,2011-09-04,Tottenham,Stoke,3.0,2.0,H,3.0,2.0,H,9.0,10.0,8.0,5.0,10.0,5.0,11.0,16.0,1.0,3.0,0.0,0.0,Kevin Friend
4114,2011-09-04,Wolves,Everton,0.0,3.0,A,0.0,3.0,A,11.0,9.0,7.0,6.0,13.0,6.0,13.0,14.0,0.0,1.0,0.0,0.0,Phil Dowd
4115,2011-10-04,Aston Villa,Newcastle,1.0,0.0,H,1.0,0.0,H,13.0,6.0,7.0,4.0,9.0,2.0,8.0,10.0,2.0,2.0,0.0,0.0,Stuart Attwell
4116,2011-10-04,Blackpool,Arsenal,1.0,3.0,A,0.0,2.0,A,12.0,16.0,6.0,7.0,6.0,4.0,13.0,9.0,2.0,2.0,0.0,0.0,Lee Mason
4117,2011-11-04,Liverpool,Man City,3.0,0.0,H,3.0,0.0,H,15.0,13.0,7.0,4.0,6.0,2.0,6.0,3.0,1.0,0.0,0.0,0.0,Mark Halsey
4118,2011-04-16,Birmingham,Sunderland,2.0,0.0,H,1.0,0.0,H,10.0,15.0,4.0,7.0,4.0,9.0,7.0,10.0,0.0,0.0,0.0,0.0,Phil Dowd
4119,2011-04-16,Blackpool,Wigan,1.0,3.0,A,0.0,2.0,A,14.0,9.0,9.0,5.0,5.0,3.0,13.0,12.0,2.0,2.0,0.0,0.0,Peter Walton
4120,2011-04-16,Everton,Blackburn,2.0,0.0,H,0.0,0.0,D,17.0,4.0,7.0,2.0,10.0,1.0,9.0,17.0,2.0,3.0,0.0,0.0,Kevin Friend
4121,2011-04-16,West Brom,Chelsea,1.0,3.0,A,1.0,3.0,A,12.0,19.0,6.0,11.0,3.0,5.0,7.0,10.0,1.0,0.0,0.0,0.0,Lee Probert
4122,2011-04-16,West Ham,Aston Villa,1.0,2.0,A,1.0,1.0,D,12.0,21.0,7.0,11.0,5.0,11.0,8.0,3.0,0.0,0.0,0.0,0.0,Mark Halsey
4123,2011-04-17,Arsenal,Liverpool,1.0,1.0,D,0.0,0.0,D,12.0,9.0,6.0,5.0,10.0,3.0,13.0,13.0,2.0,4.0,0.0,0.0,Andre Marriner
4124,2011-04-19,Newcastle,Man United,0.0,0.0,D,0.0,0.0,D,12.0,18.0,5.0,8.0,6.0,7.0,9.0,10.0,2.0,2.0,0.0,0.0,Lee Probert
4125,2011-04-20,Chelsea,Birmingham,3.0,1.0,H,2.0,0.0,H,17.0,6.0,7.0,3.0,7.0,4.0,9.0,11.0,0.0,1.0,0.0,0.0,Mike Jones
4126,2011-04-20,Tottenham,Arsenal,3.0,3.0,D,2.0,3.0,A,16.0,13.0,9.0,9.0,7.0,6.0,8.0,13.0,0.0,3.0,0.0,0.0,Martin Atkinson
4127,2011-04-23,Aston Villa,Stoke,1.0,1.0,D,1.0,1.0,D,7.0,4.0,2.0,3.0,7.0,8.0,9.0,9.0,0.0,3.0,0.0,0.0,Chris Foy
4128,2011-04-23,Blackpool,Newcastle,1.0,1.0,D,1.0,1.0,D,18.0,9.0,7.0,6.0,4.0,4.0,17.0,8.0,1.0,1.0,0.0,0.0,Martin Atkinson
4129,2011-04-23,Chelsea,West Ham,3.0,0.0,H,1.0,0.0,H,16.0,12.0,11.0,7.0,5.0,7.0,7.0,13.0,1.0,2.0,0.0,0.0,Phil Dowd
4130,2011-04-23,Liverpool,Birmingham,5.0,0.0,H,2.0,0.0,H,17.0,10.0,13.0,6.0,5.0,2.0,7.0,12.0,1.0,0.0,0.0,0.0,Howard Webb
4131,2011-04-23,Man United,Everton,1.0,0.0,H,0.0,0.0,D,21.0,5.0,12.0,3.0,13.0,1.0,10.0,9.0,1.0,2.0,0.0,0.0,Peter Walton
4132,2011-04-23,Sunderland,Wigan,4.0,2.0,H,0.0,0.0,D,11.0,11.0,7.0,7.0,7.0,3.0,11.0,9.0,1.0,2.0,0.0,0.0,Lee Probert
