,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,ref_name
2883,2008-01-19,Portsmouth,Derby,3.0,1.0,H,2.0,1.0,H,18.0,8.0,8.0,5.0,6.0,2.0,14.0,9.0,1.0,2.0,0.0,0.0,Mike Dean
2884,2008-01-19,Reading,Man United,0.0,2.0,A,0.0,0.0,D,9.0,21.0,6.0,9.0,8.0,6.0,11.0,8.0,1.0,1.0,0.0,0.0,Steve Bennett
2885,2008-01-19,Tottenham,Sunderland,2.0,0.0,H,1.0,0.0,H,17.0,14.0,13.0,8.0,6.0,7.0,13.0,13.0,2.0,2.0,0.0,0.0,Lee Mason
2886,2008-01-20,Man City,West Ham,1.0,1.0,D,1.0,1.0,D,11.0,11.0,6.0,5.0,5.0,10.0,15.0,20.0,2.0,4.0,0.0,0.0,Phil Dowd
2887,2008-01-20,Wigan,Everton,1.0,2.0,A,0.0,2.0,A,14.0,11.0,3.0,6.0,5.0,5.0,15.0,15.0,1.0,2.0,0.0,0.0,Lee Probert
2888,2008-01-21,Liverpool,Aston Villa,2.0,2.0,D,1.0,0.0,H,17.0,4.0,7.0,3.0,8.0,2.0,11.0,15.0,2.0,2.0,0.0,0.0,Mark Clattenburg
2889,2008-01-26,Aston Villa,Blackburn,1.0,1.0,D,0.0,0.0,D,5.0,9.0,3.0,4.0,2.0,7.0,14.0,15.0,0.0,2.0,0.0,0.0,Howard Webb
2890,2008-01-29,Arsenal,Newcastle,3.0,0.0,H,1.0,0.0,H,10.0,7.0,4.0,3.0,4.0,2.0,11.0,15.0,1.0,3.0,0.0,0.0,Mike Riley
2891,2008-01-29,Bolton,Fulham,0.0,0.0,D,0.0,0.0,D,13.0,9.0,4.0,4.0,4.0,2.0,11.0,14.0,0.0,0.0,0.0,0.0,Mark Clattenburg
2892,2008-01-29,Middlesbrough,Wigan,1.0,0.0,H,1.0,0.0,H,7.0,10.0,3.0,6.0,4.0,9.0,12.0,13.0,0.0,1.0,0.0,0.0,Rob Styles
2893,2008-01-29,Sunderland,Birmingham,2.0,0.0,H,1.0,0.0,H,9.0,5.0,6.0,2.0,4.0,8.0,9.0,18.0,1.0,3.0,0.0,0.0,Mark Halsey
2894,2008-01-30,Chelsea,Reading,1.0,0.0,H,1.0,0.0,H,16.0,7.0,10.0,2.0,10.0,9.0,13.0,9.0,0.0,0.0,0.0,0.0,Mike Dean
2895,2008-01-30,Derby,Man City,1.0,1.0,D,0.0,0.0,D,12.0,10.0,6.0,5.0,6.0,5.0,11.0,11.0,1.0,1.0,0.0,0.0,Steve Bennett
2896,2008-01-30,Everton,Tottenham,0.0,0.0,D,0.0,0.0,D,11.0,5.0,6.0,4.0,7.0,2.0,14.0,12.0,1.0,1.0,0.0,0.0,Andre Marriner
2897,2008-01-30,Man United,Portsmouth,2.0,0.0,H,2.0,0.0,H,25.0,3.0,14.0,3.0,5.0,3.0,9.0,11.0,0.0,1.0,0.0,0.0,Martin Atkinson
2898,2008-01-30,West Ham,Liverpool,1.0,0.0,H,0.0,0.0,D,8.0,13.0,2.0,5.0,4.0,6.0,11.0,19.0,0.0,3.0,0.0,0.0,Alan Wiley
2899,2008-02-02,Birmingham,Derby,1.0,1.0,D,0.0,0.0,D,11.0,6.0,7.0,3.0,5.0,5.0,7.0,11.0,1.0,5.0,0.0,0.0,Peter Walton
2900,2008-02-02,Blackburn,Everton,0.0,0.0,D,0.0,0.0,D,13.0,10.0,3.0,4.0,4.0,8.0,18.0,15.0,4.0,2.0,0.0,0.0,Alan Wiley
2901,2008-02-02,Liverpool,Sunderland,3.0,0.0,H,0.0,0.0,D,14.0,6.0,11.0,3.0,4.0,1.0,8.0,10.0,1.0,2.0,0.0,0.0,Rob Styles
2902,2008-02-02,Man City,Arsenal,1.0,3.0,A,1.0,2.0,A,5.0,14.0,2.0,9.0,1.0,9.0,7.0,7.0,2.0,0.0,0.0,0.0,Andre Marriner
2903,2008-02-02,Portsmouth,Chelsea,1.0,1.0,D,0.0,0.0,D,17.0,20.0,6.0,12.0,4.0,8.0,13.0,12.0,2.0,0.0,0.0,0.0,Howard Webb
2904,2008-02-02,Reading,Bolton,0.0,2.0,A,0.0,1.0,A,9.0,8.0,6.0,4.0,13.0,3.0,14.0,16.0,3.0,1.0,0.0,0.0,Phil Dowd
2905,2008-02-02,Tottenham,Man United,1.0,1.0,D,1.0,0.0,H,10.0,16.0,8.0,10.0,8.0,9.0,18.0,10.0,3.0,7.0,0.0,0.0,Mark Clattenburg
2906,2008-02-02,Wigan,West Ham,1.0,0.0,H,1.0,0.0,H,10.0,5.0,3.0,1.0,6.0,3.0,11.0,12.0,1.0,3.0,0.0,0.0,Martin Atkinson
2907,2008-03-02,Fulham,Aston Villa,2.0,1.0,H,0.0,0.0,D,11.0,11.0,8.0,6.0,3.0,10.0,9.0,13.0,1.0,2.0,0.0,0.0,Chris Foy
2908,2008-03-02,Newcastle,Middlesbrough,1.0,1.0,D,0.0,0.0,D,10.0,19.0,8.0,11.0,11.0,6.0,13.0,11.0,1.0,4.0,0.0,0.0,Mike Dean
2909,2008-09-02,Aston Villa,Newcastle,4.0,1.0,H,0.0,1.0,A,13.0,5.0,8.0,3.0,7.0,5.0,19.0,11.0,2.0,1.0,0.0,0.0,Lee Mason
2910,2008-09-02,Bolton,Portsmouth,0.0,1.0,A,0.0,0.0,D,19.0,7.0,10.0,4.0,5.0,2.0,12.0,14.0,1.0,1.0,0.0,0.0,Peter Walton
2911,2008-09-02,Derby,Tottenham,0.0,3.0,A,0.0,0.0,D,10.0,13.0,6.0,8.0,7.0,9.0,14.0,10.0,3.0,1.0,0.0,0.0,Martin Atkinson
2912,2008-09-02,Everton,Reading,1.0,0.0,H,0.0,0.0,D,11.0,14.0,6.0,5.0,8.0,8.0,13.0,13.0,0.0,0.0,0.0,0.0,Mark Halsey
2913,2008-09-02,Middlesbrough,Fulham,1.0,0.0,H,1.0,0.0,H,11.0,10.0,6.0,5.0,7.0,3.0,12.0,10.0,1.0,2.0,0.0,0.0,Phil Dowd
2914,2008-09-02,Sunderland,Wigan,2.0,0.0,H,1.0,0.0,H,9.0,21.0,4.0,11.0,2.0,8.0,13.0,6.0,0.0,1.0,0.0,0.0,Mike Dean
2915,2008-09-02,West Ham,Birmingham,1.0,1.0,D,1.0,1.0,D,18.0,5.0,10.0,3.0,7.0,4.0,12.0,20.0,0.0,5.0,1.0,0.0,Mark Clattenburg
2916,2008-10-02,Chelsea,Liverpool,0.0,0.0,D,0.0,0.0,D,5.0,10.0,3.0,4.0,6.0,4.0,14.0,18.0,3.0,2.0,0.0,0.0,Mike Riley
2917,2008-10-02,Man United,Man City,1.0,2.0,A,0.0,2.0,A,19.0,9.0,9.0,7.0,8.0,7.0,6.0,11.0,1.0,0.0,0.0,0.0,Howard Webb
2918,2008-11-02,Arsenal,Blackburn,2.0,0.0,H,1.0,0.0,H,13.0,6.0,9.0,2.0,7.0,5.0,12.0,6.0,1.0,0.0,0.0,0.0,Steve Bennett
2919,2008-02-23,Birmingham,Arsenal,2.0,2.0,D,1.0,0.0,H,2.0,26.0,1.0,13.0,1.0,7.0,9.0,13.0,0.0,2.0,1.0,0.0,Mike Dean
2920,2008-02-23,Fulham,West Ham,0.0,1.0,A,0.0,0.0,D,18.0,12.0,14.0,6.0,5.0,8.0,12.0,17.0,3.0,0.0,1.0,0.0,Howard Webb
2921,2008-02-23,Liverpool,Middlesbrough,3.0,2.0,H,2.0,1.0,H,13.0,6.0,8.0,3.0,6.0,2.0,8.0,11.0,2.0,5.0,0.0,1.0,Lee Mason
2922,2008-02-23,Newcastle,Man United,1.0,5.0,A,0.0,2.0,A,10.0,16.0,5.0,10.0,7.0,4.0,13.0,12.0,4.0,0.0,0.0,0.0,Chris Foy
2923,2008-02-23,Portsmouth,Sunderland,1.0,0.0,H,0.0,0.0,D,17.0,5.0,10.0,2.0,5.0,3.0,13.0,13.0,1.0,2.0,0.0,0.0,Phil Dowd
2924,2008-02-23,Wigan,Derby,2.0,0.0,H,0.0,0.0,D,22.0,5.0,18.0,3.0,14.0,2.0,10.0,12.0,0.0,1.0,0.0,0.0,Alan Wiley
2925,2008-02-24,Blackburn,Bolton,4.0,1.0,H,1.0,0.0,H,11.0,15.0,6.0,9.0,5.0,4.0,16.0,21.0,2.0,4.0,0.0,0.0,Mark Clattenburg
2926,2008-02-24,Reading,Aston Villa,1.0,2.0,A,0.0,1.0,A,9.0,19.0,6.0,11.0,11.0,7.0,10.0,15.0,2.0,1.0,0.0,0.0,Martin Atkinson
2927,2008-02-25,Man City,Everton,0.0,2.0,A,0.0,2.0,A,20.0,13.0,12.0,8.0,4.0,7.0,7.0,14.0,0.0,1.0,1.0,0.0,Rob Styles
2928,2008-01-03,Arsenal,Aston Villa,1.0,1.0,D,0.0,1.0,A,16.0,5.0,7.0,4.0,8.0,7.0,8.0,13.0,1.0,2.0,0.0,0.0,Mark Clattenburg
2929,2008-01-03,Birmingham,Tottenham,4.0,1.0,H,1.0,0.0,H,13.0,19.0,10.0,10.0,5.0,6.0,14.0,10.0,1.0,0.0,0.0,0.0,Lee Probert
2930,2008-01-03,Derby,Sunderland,0.0,0.0,D,0.0,0.0,D,8.0,13.0,4.0,5.0,4.0,5.0,19.0,15.0,5.0,1.0,0.0,0.0,Mike Riley
2931,2008-01-03,Fulham,Man United,0.0,3.0,A,0.0,2.0,A,13.0,16.0,7.0,10.0,3.0,6.0,6.0,13.0,0.0,0.0,0.0,0.0,Mike Dean
2932,2008-01-03,Man City,Wigan,0.0,0.0,D,0.0,0.0,D,12.0,8.0,6.0,5.0,4.0,1.0,12.0,7.0,0.0,1.0,0.0,0.0,Steve Bennett
2933,2008-01-03,Middlesbrough,Reading,0.0,1.0,A,0.0,0.0,D,10.0,6.0,5.0,3.0,7.0,2.0,10.0,17.0,4.0,5.0,0.0,0.0,Howard Webb
2934,2008-01-03,Newcastle,Blackburn,0.0,1.0,A,0.0,0.0,D,17.0,14.0,9.0,6.0,14.0,7.0,10.0,7.0,1.0,2.0,0.0,0.0,Rob Styles
2935,2008-01-03,West Ham,Chelsea,0.0,4.0,A,0.0,3.0,A,9.0,13.0,7.0,8.0,6.0,1.0,14.0,6.0,0.0,2.0,0.0,1.0,Peter Walton
2936,2008-02-03,Bolton,Liverpool,1.0,3.0,A,0.0,1.0,A,7.0,12.0,2.0,9.0,3.0,10.0,7.0,14.0,2.0,1.0,0.0,0.0,Phil Dowd
2937,2008-02-03,Everton,Portsmouth,3.0,1.0,H,1.0,1.0,D,13.0,9.0,5.0,5.0,10.0,3.0,12.0,18.0,1.0,1.0,0.0,0.0,Andre Marriner
2938,2008-05-03,Liverpool,West Ham,4.0,0.0,H,1.0,0.0,H,20.0,2.0,11.0,2.0,16.0,3.0,9.0,15.0,0.0,3.0,0.0,0.0,Steve Bennett
2939,2008-08-03,Blackburn,Fulham,1.0,1.0,D,0.0,0.0,D,14.0,8.0,4.0,4.0,7.0,7.0,19.0,16.0,2.0,2.0,0.0,0.0,Mike Riley
2940,2008-08-03,Liverpool,Newcastle,3.0,0.0,H,2.0,0.0,H,15.0,6.0,13.0,4.0,12.0,8.0,8.0,7.0,1.0,0.0,0.0,0.0,Peter Walton
2941,2008-08-03,Reading,Man City,2.0,0.0,H,0.0,0.0,D,13.0,12.0,8.0,5.0,7.0,5.0,9.0,11.0,0.0,2.0,0.0,0.0,Uriah Rennie
2942,2008-09-03,Sunderland,Everton,0.0,1.0,A,0.0,0.0,D,9.0,7.0,6.0,6.0,3.0,4.0,17.0,9.0,2.0,1.0,0.0,0.0,Alan Wiley
2943,2008-09-03,Tottenham,West Ham,4.0,0.0,H,2.0,0.0,H,18.0,8.0,11.0,4.0,8.0,4.0,6.0,17.0,0.0,2.0,0.0,1.0,Chris Foy
2944,2008-09-03,Wigan,Arsenal,0.0,0.0,D,0.0,0.0,D,6.0,10.0,3.0,6.0,8.0,5.0,10.0,8.0,2.0,2.0,0.0,0.0,Rob Styles
2945,2008-12-03,Aston Villa,Middlesbrough,1.0,1.0,D,0.0,1.0,A,5.0,10.0,3.0,2.0,4.0,4.0,15.0,21.0,0.0,4.0,0.0,0.0,Steve Bennett
2946,2008-12-03,Chelsea,Derby,6.0,1.0,H,2.0,0.0,H,14.0,4.0,10.0,3.0,7.0,0.0,7.0,17.0,0.0,1.0,0.0,0.0,Chris Foy
2947,2008-12-03,Portsmouth,Birmingham,4.0,2.0,H,2.0,2.0,D,13.0,7.0,9.0,5.0,4.0,3.0,8.0,10.0,0.0,1.0,0.0,0.0,Steve Tanner
2948,2008-03-15,Arsenal,Middlesbrough,1.0,1.0,D,0.0,1.0,A,17.0,4.0,9.0,1.0,11.0,1.0,7.0,10.0,0.0,2.0,0.0,1.0,Mark Halsey
2949,2008-03-15,Derby,Man United,0.0,1.0,A,0.0,0.0,D,10.0,17.0,8.0,9.0,5.0,11.0,13.0,7.0,4.0,1.0,0.0,0.0,Phil Dowd
2950,2008-03-15,Liverpool,Reading,2.0,1.0,H,1.0,1.0,D,19.0,7.0,8.0,3.0,7.0,2.0,7.0,22.0,0.0,5.0,0.0,0.0,Andre Marriner
2951,2008-03-15,Portsmouth,Aston Villa,2.0,0.0,H,2.0,0.0,H,13.0,16.0,5.0,10.0,3.0,6.0,17.0,13.0,3.0,1.0,1.0,1.0,Chris Foy
2952,2008-03-15,Sunderland,Chelsea,0.0,1.0,A,0.0,1.0,A,11.0,11.0,4.0,3.0,7.0,7.0,8.0,9.0,2.0,1.0,0.0,0.0,Mike Dean
2953,2008-03-15,West Ham,Blackburn,2.0,1.0,H,1.0,1.0,D,12.0,9.0,6.0,5.0,8.0,10.0,11.0,13.0,1.0,3.0,0.0,0.0,Martin Atkinson
2954,2008-03-16,Fulham,Everton,1.0,0.0,H,0.0,0.0,D,10.0,7.0,2.0,4.0,3.0,3.0,14.0,6.0,1.0,0.0,0.0,0.0,Steve Bennett
2955,2008-03-16,Man City,Tottenham,2.0,1.0,H,0.0,1.0,A,13.0,12.0,8.0,7.0,5.0,5.0,11.0,3.0,0.0,0.0,0.0,0.0,Mark Clattenburg
2956,2008-03-16,Wigan,Bolton,1.0,0.0,H,1.0,0.0,H,10.0,12.0,7.0,7.0,8.0,5.0,16.0,13.0,2.0,3.0,1.0,0.0,Steve Tanner
2957,2008-03-17,Birmingham,Newcastle,1.0,1.0,D,1.0,0.0,H,12.0,13.0,4.0,7.0,3.0,8.0,8.0,12.0,2.0,2.0,0.0,0.0,Howard Webb
2958,2008-03-19,Man United,Bolton,2.0,0.0,H,2.0,0.0,H,21.0,14.0,12.0,10.0,6.0,3.0,12.0,14.0,0.0,2.0,0.0,0.0,Alan Wiley
2959,2008-03-19,Tottenham,Chelsea,4.0,4.0,D,1.0,2.0,A,10.0,10.0,9.0,8.0,10.0,2.0,10.0,16.0,2.0,2.0,0.0,0.0,Mike Riley
2960,2008-03-22,Aston Villa,Sunderland,0.0,1.0,A,0.0,0.0,D,9.0,12.0,3.0,3.0,4.0,4.0,9.0,11.0,0.0,2.0,0.0,0.0,Howard Webb
2961,2008-03-22,Blackburn,Wigan,3.0,1.0,H,2.0,1.0,H,11.0,14.0,7.0,7.0,1.0,9.0,19.0,15.0,1.0,3.0,1.0,1.0,Mike Dean
2962,2008-03-22,Bolton,Man City,0.0,0.0,D,0.0,0.0,D,17.0,7.0,7.0,4.0,12.0,12.0,9.0,14.0,1.0,0.0,0.0,0.0,Andre Marriner
2963,2008-03-22,Everton,West Ham,1.0,1.0,D,1.0,0.0,H,14.0,13.0,7.0,5.0,4.0,4.0,10.0,10.0,0.0,0.0,0.0,0.0,Mark Halsey
2964,2008-03-22,Middlesbrough,Derby,1.0,0.0,H,1.0,0.0,H,6.0,5.0,3.0,1.0,9.0,2.0,9.0,10.0,2.0,1.0,0.0,0.0,Martin Atkinson
2965,2008-03-22,Newcastle,Fulham,2.0,0.0,H,1.0,0.0,H,15.0,9.0,9.0,5.0,6.0,4.0,9.0,5.0,0.0,1.0,0.0,0.0,Alan Wiley
2966,2008-03-22,Reading,Birmingham,2.0,1.0,H,1.0,0.0,H,13.0,13.0,8.0,7.0,8.0,7.0,16.0,15.0,0.0,1.0,0.0,0.0,Mike Riley
2967,2008-03-22,Tottenham,Portsmouth,2.0,0.0,H,0.0,0.0,D,17.0,4.0,8.0,4.0,7.0,2.0,8.0,13.0,0.0,1.0,0.0,0.0,Phil Dowd
2968,2008-03-23,Chelsea,Arsenal,2.0,1.0,H,0.0,0.0,D,11.0,7.0,8.0,5.0,4.0,2.0,10.0,13.0,3.0,1.0,0.0,0.0,Mark Clattenburg
2969,2008-03-23,Man United,Liverpool,3.0,0.0,H,1.0,0.0,H,22.0,8.0,15.0,4.0,2.0,4.0,11.0,12.0,1.0,3.0,0.0,1.0,Steve Bennett
2970,2008-03-29,Birmingham,Man City,3.0,1.0,H,1.0,0.0,H,10.0,8.0,7.0,4.0,5.0,2.0,13.0,10.0,0.0,2.0,1.0,0.0,Rob Styles
2971,2008-03-29,Bolton,Arsenal,2.0,3.0,A,2.0,0.0,H,13.0,17.0,9.0,8.0,8.0,6.0,12.0,10.0,2.0,2.0,0.0,1.0,Chris Foy
2972,2008-03-29,Derby,Fulham,2.0,2.0,D,1.0,1.0,D,19.0,9.0,13.0,4.0,4.0,5.0,18.0,16.0,2.0,4.0,0.0,0.0,Mike Dean
2973,2008-03-29,Man United,Aston Villa,4.0,0.0,H,2.0,0.0,H,14.0,13.0,7.0,6.0,4.0,7.0,7.0,5.0,1.0,1.0,0.0,0.0,Mark Halsey
2974,2008-03-29,Portsmouth,Wigan,2.0,0.0,H,1.0,0.0,H,12.0,17.0,7.0,9.0,5.0,4.0,10.0,13.0,1.0,2.0,0.0,0.0,Alan Wiley
2975,2008-03-29,Reading,Blackburn,0.0,0.0,D,0.0,0.0,D,8.0,9.0,2.0,6.0,6.0,7.0,10.0,15.0,3.0,5.0,1.0,0.0,Mark Clattenburg
2976,2008-03-29,Sunderland,West Ham,2.0,1.0,H,1.0,1.0,D,22.0,10.0,12.0,4.0,13.0,4.0,9.0,10.0,2.0,1.0,0.0,0.0,Andre Marriner
2977,2008-03-30,Chelsea,Middlesbrough,1.0,0.0,H,1.0,0.0,H,16.0,7.0,6.0,3.0,8.0,3.0,11.0,9.0,1.0,1.0,0.0,0.0,Phil Dowd
2978,2008-03-30,Liverpool,Everton,1.0,0.0,H,1.0,0.0,H,15.0,3.0,9.0,2.0,11.0,4.0,13.0,14.0,1.0,4.0,0.0,0.0,Howard Webb
2979,2008-03-30,Tottenham,Newcastle,1.0,4.0,A,1.0,1.0,D,18.0,17.0,10.0,9.0,6.0,7.0,10.0,8.0,1.0,1.0,0.0,0.0,Steve Bennett
2980,2008-05-04,Arsenal,Liverpool,1.0,1.0,D,0.0,1.0,A,8.0,11.0,6.0,4.0,5.0,3.0,10.0,10.0,1.0,2.0,0.0,0.0,Phil Dowd
2981,2008-05-04,Aston Villa,Bolton,4.0,0.0,H,1.0,0.0,H,10.0,6.0,6.0,3.0,5.0,4.0,15.0,9.0,2.0,1.0,0.0,0.0,Martin Atkinson
2982,2008-05-04,Blackburn,Tottenham,1.0,1.0,D,1.0,1.0,D,12.0,11.0,7.0,8.0,1.0,1.0,20.0,4.0,3.0,1.0,0.0,0.0,Peter Walton
2983,2008-05-04,Fulham,Sunderland,1.0,3.0,A,0.0,1.0,A,14.0,9.0,5.0,6.0,8.0,5.0,12.0,9.0,2.0,0.0,0.0,0.0,Mark Halsey
2984,2008-05-04,Man City,Chelsea,0.0,2.0,A,0.0,1.0,A,14.0,10.0,7.0,5.0,7.0,5.0,6.0,12.0,1.0,0.0,0.0,0.0,Chris Foy
2985,2008-05-04,Newcastle,Reading,3.0,0.0,H,2.0,0.0,H,14.0,8.0,9.0,3.0,9.0,7.0,10.0,11.0,0.0,1.0,0.0,0.0,Lee Probert
2986,2008-05-04,Wigan,Birmingham,2.0,0.0,H,1.0,0.0,H,15.0,5.0,8.0,1.0,2.0,2.0,11.0,17.0,1.0,2.0,0.0,1.0,Mike Dean
2987,2008-06-04,Everton,Derby,1.0,0.0,H,0.0,0.0,D,11.0,7.0,5.0,5.0,9.0,8.0,17.0,19.0,1.0,3.0,0.0,0.0,Andre Marriner
2988,2008-06-04,Middlesbrough,Man United,2.0,2.0,D,1.0,1.0,D,12.0,15.0,7.0,7.0,4.0,10.0,20.0,11.0,3.0,1.0,0.0,0.0,Mike Riley
2989,2008-08-04,West Ham,Portsmouth,0.0,1.0,A,0.0,0.0,D,10.0,18.0,8.0,9.0,7.0,4.0,16.0,11.0,0.0,0.0,0.0,0.0,Lee Probert
2990,2008-12-04,Birmingham,Everton,1.0,1.0,D,0.0,0.0,D,14.0,13.0,7.0,6.0,11.0,1.0,9.0,6.0,1.0,1.0,0.0,0.0,Steve Bennett
2991,2008-12-04,Bolton,West Ham,1.0,0.0,H,0.0,0.0,D,12.0,11.0,9.0,7.0,12.0,5.0,12.0,11.0,1.0,1.0,0.0,0.0,Peter Walton
2992,2008-12-04,Derby,Aston Villa,0.0,6.0,A,0.0,3.0,A,8.0,16.0,5.0,12.0,3.0,2.0,15.0,15.0,0.0,0.0,0.0,0.0,Keith Stroud
2993,2008-12-04,Portsmouth,Newcastle,0.0,0.0,D,0.0,0.0,D,17.0,14.0,8.0,5.0,2.0,11.0,11.0,8.0,1.0,1.0,0.0,0.0,Phil Dowd
2994,2008-12-04,Reading,Fulham,0.0,2.0,A,0.0,1.0,A,4.0,16.0,0.0,8.0,4.0,7.0,11.0,5.0,0.0,1.0,0.0,0.0,Chris Foy
2995,2008-12-04,Sunderland,Man City,1.0,2.0,A,0.0,0.0,D,12.0,7.0,7.0,5.0,6.0,2.0,13.0,12.0,3.0,2.0,0.0,0.0,Mike Riley
2996,2008-12-04,Tottenham,Middlesbrough,1.0,1.0,D,1.0,0.0,H,12.0,13.0,9.0,7.0,2.0,7.0,6.0,19.0,0.0,3.0,0.0,0.0,Mark Halsey
2997,2008-04-13,Liverpool,Blackburn,3.0,1.0,H,0.0,0.0,D,17.0,7.0,9.0,3.0,5.0,1.0,12.0,10.0,1.0,0.0,0.0,0.0,Alan Wiley
2998,2008-04-13,Man United,Arsenal,2.0,1.0,H,0.0,0.0,D,13.0,18.0,7.0,11.0,6.0,5.0,12.0,7.0,2.0,6.0,0.0,0.0,Howard Webb
2999,2008-04-14,Chelsea,Wigan,1.0,1.0,D,0.0,0.0,D,19.0,6.0,10.0,5.0,9.0,3.0,10.0,17.0,0.0,2.0,0.0,0.0,Andre Marriner
3000,2008-04-17,Everton,Chelsea,0.0,1.0,A,0.0,1.0,A,10.0,5.0,5.0,3.0,4.0,6.0,8.0,9.0,0.0,2.0,0.0,0.0,Martin Atkinson
