,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,ref_name
592,2002-12-01,Fulham,Middlesbrough,2.0,1.0,H,2.0,1.0,H,19.0,8.0,11.0,4.0,10.0,2.0,15.0,18.0,1.0,2.0,0.0,0.0,Mike Dean
593,2002-12-01,Ipswich,Tottenham,2.0,1.0,H,1.0,0.0,H,8.0,11.0,5.0,6.0,5.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,Matt Messias
594,2002-12-01,Newcastle,Leeds,3.0,1.0,H,1.0,1.0,D,16.0,8.0,8.0,6.0,6.0,1.0,17.0,28.0,3.0,6.0,0.0,1.0,Graham Barber
595,2002-12-01,West Ham,Leicester,1.0,0.0,H,1.0,0.0,H,11.0,5.0,7.0,3.0,5.0,4.0,10.0,11.0,1.0,2.0,0.0,0.0,Dermot Gallagher
596,2002-01-13,Arsenal,Liverpool,1.0,1.0,D,0.0,0.0,D,11.0,5.0,4.0,2.0,3.0,1.0,15.0,16.0,1.0,1.0,0.0,0.0,Steve Dunn
597,2002-01-13,Southampton,Man United,1.0,3.0,A,1.0,2.0,A,12.0,11.0,4.0,7.0,8.0,6.0,11.0,8.0,1.0,1.0,0.0,0.0,Steve Bennett
598,2002-01-19,Derby,Ipswich,1.0,3.0,A,0.0,0.0,D,13.0,13.0,5.0,5.0,3.0,3.0,7.0,16.0,0.0,2.0,0.0,0.0,Paul Durkin
599,2002-01-19,Leicester,Newcastle,0.0,0.0,D,0.0,0.0,D,8.0,9.0,4.0,3.0,6.0,11.0,17.0,19.0,2.0,2.0,0.0,0.0,Alan Wiley
600,2002-01-19,Liverpool,Southampton,1.0,1.0,D,1.0,0.0,H,9.0,6.0,5.0,2.0,8.0,3.0,10.0,17.0,0.0,1.0,0.0,0.0,Neale Barry
601,2002-01-19,Man United,Blackburn,2.0,1.0,H,1.0,0.0,H,16.0,10.0,6.0,4.0,8.0,3.0,13.0,13.0,1.0,0.0,0.0,0.0,Uriah Rennie
602,2002-01-19,Middlesbrough,Bolton,1.0,1.0,D,1.0,0.0,H,11.0,7.0,3.0,4.0,2.0,6.0,16.0,17.0,1.0,1.0,0.0,0.0,Graham Poll
603,2002-01-19,Sunderland,Fulham,1.0,1.0,D,0.0,1.0,A,16.0,9.0,8.0,2.0,11.0,2.0,19.0,13.0,3.0,2.0,0.0,0.0,Peter Jones
604,2002-01-19,Tottenham,Everton,1.0,1.0,D,1.0,1.0,D,12.0,4.0,4.0,2.0,14.0,5.0,14.0,17.0,0.0,2.0,0.0,0.0,Clive Wilkes
605,2002-01-20,Chelsea,West Ham,5.0,1.0,H,1.0,0.0,H,22.0,5.0,15.0,4.0,6.0,4.0,13.0,10.0,3.0,1.0,0.0,1.0,Andy D'Urso
606,2002-01-20,Leeds,Arsenal,1.0,1.0,D,1.0,1.0,D,6.0,9.0,1.0,6.0,3.0,7.0,18.0,16.0,1.0,2.0,0.0,0.0,Mark Halsey
607,2002-01-21,Charlton,Aston Villa,1.0,2.0,A,0.0,2.0,A,9.0,7.0,5.0,3.0,3.0,2.0,7.0,11.0,1.0,1.0,0.0,0.0,Rob Styles
608,2002-01-22,Man United,Liverpool,0.0,1.0,A,0.0,0.0,D,12.0,9.0,3.0,5.0,11.0,2.0,15.0,16.0,1.0,2.0,0.0,0.0,Graham Poll
609,2002-01-23,Leicester,Arsenal,1.0,3.0,A,0.0,2.0,A,3.0,13.0,2.0,8.0,7.0,7.0,12.0,9.0,2.0,0.0,0.0,0.0,David Elleray
610,2002-01-29,Bolton,Man United,0.0,4.0,A,0.0,2.0,A,15.0,21.0,4.0,12.0,1.0,9.0,10.0,9.0,0.0,0.0,0.0,0.0,Andy D'Urso
611,2002-01-29,Charlton,Derby,1.0,0.0,H,0.0,0.0,D,11.0,3.0,3.0,2.0,9.0,0.0,11.0,13.0,1.0,2.0,0.0,0.0,David Pugh
612,2002-01-29,Sunderland,Middlesbrough,0.0,1.0,A,0.0,1.0,A,18.0,6.0,8.0,2.0,15.0,3.0,12.0,13.0,0.0,2.0,0.0,1.0,David Pugh
613,2002-01-30,Aston Villa,Everton,0.0,0.0,D,0.0,0.0,D,8.0,6.0,2.0,0.0,5.0,1.0,14.0,21.0,1.0,3.0,0.0,0.0,Chris Foy
614,2002-01-30,Blackburn,Arsenal,2.0,3.0,A,2.0,2.0,D,10.0,9.0,4.0,5.0,6.0,2.0,18.0,21.0,2.0,2.0,0.0,1.0,Dermot Gallagher
615,2002-01-30,Chelsea,Leeds,2.0,0.0,H,2.0,0.0,H,14.0,6.0,3.0,4.0,5.0,6.0,11.0,22.0,1.0,2.0,0.0,0.0,Steve Bennett
616,2002-01-30,Ipswich,Fulham,1.0,0.0,H,1.0,0.0,H,13.0,7.0,8.0,3.0,10.0,5.0,18.0,11.0,1.0,2.0,0.0,0.0,Alan Wiley
617,2002-01-30,Liverpool,Leicester,1.0,0.0,H,0.0,0.0,D,11.0,3.0,4.0,0.0,9.0,3.0,9.0,21.0,1.0,2.0,0.0,0.0,Barry Knight
618,2002-01-30,Southampton,West Ham,2.0,0.0,H,1.0,0.0,H,10.0,11.0,8.0,4.0,4.0,2.0,16.0,13.0,0.0,3.0,0.0,0.0,Phil Dowd
619,2002-01-30,Tottenham,Newcastle,1.0,3.0,A,1.0,0.0,H,8.0,10.0,6.0,4.0,5.0,4.0,8.0,5.0,1.0,1.0,0.0,0.0,Mike Dean
620,2002-02-02,Arsenal,Southampton,1.0,1.0,D,1.0,0.0,H,14.0,4.0,4.0,1.0,4.0,3.0,13.0,22.0,2.0,3.0,0.0,0.0,Clive Wilkes
621,2002-02-02,Derby,Tottenham,1.0,0.0,H,1.0,0.0,H,12.0,7.0,7.0,3.0,9.0,6.0,21.0,8.0,3.0,2.0,0.0,0.0,Uriah Rennie
622,2002-02-02,Everton,Ipswich,1.0,2.0,A,1.0,2.0,A,9.0,5.0,4.0,3.0,2.0,4.0,19.0,16.0,1.0,0.0,0.0,0.0,Steve Dunn
623,2002-02-02,Fulham,Aston Villa,0.0,0.0,D,0.0,0.0,D,9.0,15.0,3.0,9.0,9.0,4.0,12.0,14.0,1.0,2.0,0.0,0.0,Matt Messias
624,2002-02-02,Leicester,Chelsea,2.0,3.0,A,1.0,0.0,H,16.0,9.0,9.0,5.0,6.0,2.0,16.0,17.0,1.0,3.0,0.0,0.0,Graham Barber
625,2002-02-02,Man United,Sunderland,4.0,1.0,H,4.0,1.0,H,18.0,6.0,8.0,3.0,11.0,2.0,6.0,11.0,1.0,3.0,0.0,0.0,Rob Styles
626,2002-02-02,Newcastle,Bolton,3.0,2.0,H,2.0,2.0,D,10.0,10.0,6.0,6.0,13.0,6.0,3.0,9.0,0.0,0.0,0.0,0.0,David Elleray
627,2002-02-02,West Ham,Blackburn,2.0,0.0,H,1.0,0.0,H,13.0,14.0,6.0,2.0,5.0,8.0,10.0,20.0,2.0,3.0,0.0,0.0,Peter Jones
628,2002-03-02,Leeds,Liverpool,0.0,4.0,A,0.0,1.0,A,13.0,11.0,5.0,7.0,7.0,6.0,14.0,9.0,2.0,1.0,0.0,0.0,Graham Poll
629,2002-03-02,Middlesbrough,Charlton,0.0,0.0,D,0.0,0.0,D,7.0,8.0,3.0,2.0,5.0,7.0,17.0,15.0,1.0,2.0,0.0,0.0,Mike Riley
630,2002-09-02,Aston Villa,Chelsea,1.0,1.0,D,1.0,0.0,H,7.0,9.0,3.0,3.0,3.0,8.0,10.0,10.0,1.0,1.0,0.0,0.0,Paul Durkin
631,2002-09-02,Bolton,West Ham,1.0,0.0,H,1.0,0.0,H,4.0,9.0,3.0,2.0,4.0,10.0,11.0,12.0,1.0,3.0,0.0,0.0,David Pugh
632,2002-09-02,Derby,Sunderland,0.0,1.0,A,0.0,0.0,D,9.0,8.0,4.0,4.0,7.0,8.0,13.0,15.0,0.0,1.0,0.0,0.0,Graham Poll
633,2002-09-02,Fulham,Blackburn,2.0,0.0,H,1.0,0.0,H,13.0,10.0,8.0,6.0,5.0,2.0,18.0,15.0,3.0,2.0,0.0,1.0,Mark Halsey
634,2002-09-02,Ipswich,Liverpool,0.0,6.0,A,0.0,2.0,A,4.0,14.0,2.0,11.0,7.0,9.0,2.0,4.0,0.0,0.0,0.0,0.0,Steve Bennett
635,2002-09-02,Middlesbrough,Leeds,2.0,2.0,D,0.0,1.0,A,10.0,10.0,5.0,6.0,7.0,4.0,15.0,11.0,1.0,1.0,0.0,0.0,Neale Barry
636,2002-09-02,Newcastle,Southampton,3.0,1.0,H,3.0,1.0,H,16.0,11.0,10.0,4.0,5.0,4.0,7.0,8.0,0.0,1.0,0.0,0.0,Barry Knight
637,2002-09-02,Tottenham,Leicester,2.0,1.0,H,1.0,0.0,H,12.0,7.0,4.0,6.0,8.0,8.0,8.0,9.0,0.0,1.0,0.0,0.0,Andy D'Urso
638,2002-10-02,Charlton,Man United,0.0,2.0,A,0.0,1.0,A,9.0,10.0,1.0,5.0,7.0,5.0,8.0,9.0,0.0,1.0,0.0,0.0,Alan Wiley
639,2002-10-02,Everton,Arsenal,0.0,1.0,A,0.0,0.0,D,6.0,6.0,2.0,3.0,1.0,5.0,17.0,20.0,0.0,5.0,0.0,0.0,Jeff Winter
640,2002-02-19,Middlesbrough,Fulham,2.0,1.0,H,1.0,0.0,H,11.0,10.0,5.0,5.0,8.0,10.0,13.0,14.0,1.0,2.0,0.0,0.0,Dermot Gallagher
641,2002-02-23,Arsenal,Fulham,4.0,1.0,H,3.0,1.0,H,16.0,6.0,10.0,5.0,7.0,5.0,19.0,14.0,0.0,1.0,0.0,0.0,Uriah Rennie
642,2002-02-23,Leicester,Derby,0.0,3.0,A,0.0,0.0,D,6.0,5.0,3.0,4.0,8.0,2.0,16.0,15.0,4.0,2.0,0.0,0.0,Mike Riley
643,2002-02-23,Liverpool,Everton,1.0,1.0,D,0.0,0.0,D,13.0,6.0,5.0,3.0,9.0,4.0,9.0,13.0,0.0,2.0,0.0,0.0,David Elleray
644,2002-02-23,Man United,Aston Villa,1.0,0.0,H,0.0,0.0,D,14.0,4.0,4.0,2.0,9.0,2.0,9.0,9.0,0.0,0.0,0.0,0.0,Jeff Winter
645,2002-02-23,Southampton,Bolton,0.0,0.0,D,0.0,0.0,D,8.0,4.0,2.0,2.0,6.0,6.0,17.0,9.0,1.0,3.0,1.0,0.0,Eddie Wolstenholme
646,2002-02-23,West Ham,Middlesbrough,1.0,0.0,H,0.0,0.0,D,12.0,7.0,8.0,4.0,12.0,3.0,17.0,11.0,2.0,5.0,0.0,1.0,Chris Foy
647,2002-02-24,Leeds,Charlton,0.0,0.0,D,0.0,0.0,D,14.0,9.0,2.0,2.0,9.0,2.0,12.0,17.0,0.0,3.0,0.0,0.0,Mike Dean
648,2002-02-24,Sunderland,Newcastle,0.0,1.0,A,0.0,0.0,D,11.0,13.0,4.0,5.0,5.0,11.0,19.0,16.0,3.0,1.0,0.0,0.0,Graham Barber
649,2002-02-03,Aston Villa,West Ham,2.0,1.0,H,1.0,1.0,D,10.0,4.0,7.0,3.0,9.0,4.0,12.0,19.0,0.0,1.0,0.0,0.0,Graham Barber
650,2002-02-03,Bolton,Blackburn,1.0,1.0,D,1.0,0.0,H,11.0,6.0,5.0,3.0,7.0,5.0,22.0,11.0,1.0,0.0,0.0,1.0,Paul Durkin
651,2002-02-03,Charlton,Chelsea,2.0,1.0,H,0.0,0.0,D,9.0,4.0,6.0,2.0,5.0,4.0,13.0,13.0,2.0,1.0,0.0,0.0,Graham Poll
652,2002-02-03,Fulham,Liverpool,0.0,2.0,A,0.0,1.0,A,11.0,10.0,5.0,4.0,8.0,4.0,13.0,14.0,3.0,2.0,0.0,0.0,Alan Wiley
653,2002-02-03,Ipswich,Southampton,1.0,3.0,A,0.0,0.0,D,8.0,5.0,4.0,4.0,4.0,3.0,9.0,5.0,0.0,1.0,0.0,0.0,Mark Halsey
654,2002-02-03,Middlesbrough,Leicester,1.0,0.0,H,1.0,0.0,H,11.0,6.0,7.0,1.0,5.0,6.0,17.0,15.0,2.0,4.0,0.0,0.0,Eddie Wolstenholme
655,2002-02-03,Newcastle,Arsenal,0.0,2.0,A,0.0,2.0,A,13.0,9.0,6.0,6.0,5.0,8.0,17.0,17.0,0.0,1.0,0.0,0.0,Neale Barry
656,2002-02-03,Tottenham,Sunderland,2.0,1.0,H,1.0,1.0,D,17.0,7.0,7.0,2.0,5.0,5.0,5.0,8.0,0.0,1.0,0.0,0.0,Rob Styles
657,2002-03-03,Derby,Man United,2.0,2.0,D,1.0,1.0,D,12.0,22.0,7.0,9.0,4.0,10.0,12.0,13.0,2.0,0.0,0.0,0.0,Steve Dunn
658,2002-03-03,Everton,Leeds,0.0,0.0,D,0.0,0.0,D,12.0,7.0,7.0,3.0,3.0,4.0,9.0,21.0,1.0,2.0,0.0,1.0,Andy D'Urso
659,2002-05-03,Arsenal,Derby,1.0,0.0,H,0.0,0.0,D,17.0,0.0,8.0,0.0,9.0,1.0,13.0,16.0,1.0,2.0,0.0,0.0,Graham Barber
660,2002-05-03,Blackburn,Aston Villa,3.0,0.0,H,1.0,0.0,H,21.0,6.0,9.0,4.0,5.0,5.0,11.0,15.0,1.0,2.0,0.0,0.0,Steve Bennett
661,2002-05-03,Sunderland,Bolton,1.0,0.0,H,1.0,0.0,H,11.0,10.0,4.0,4.0,1.0,7.0,13.0,14.0,2.0,1.0,0.0,0.0,Graham Poll
662,2002-06-03,Chelsea,Fulham,3.0,2.0,H,2.0,1.0,H,14.0,12.0,8.0,6.0,3.0,5.0,12.0,12.0,1.0,0.0,0.0,0.0,Peter Jones
663,2002-06-03,Leeds,Ipswich,2.0,0.0,H,0.0,0.0,D,11.0,9.0,7.0,3.0,7.0,5.0,11.0,15.0,1.0,3.0,0.0,0.0,Dermot Gallagher
664,2002-06-03,Liverpool,Newcastle,3.0,0.0,H,1.0,0.0,H,23.0,11.0,11.0,2.0,5.0,6.0,8.0,13.0,0.0,0.0,0.0,0.0,Jeff Winter
665,2002-06-03,Man United,Tottenham,4.0,0.0,H,2.0,0.0,H,25.0,7.0,14.0,2.0,14.0,3.0,6.0,13.0,2.0,3.0,0.0,1.0,Mike Riley
666,2002-06-03,Southampton,Middlesbrough,1.0,1.0,D,1.0,0.0,H,9.0,4.0,4.0,1.0,13.0,1.0,17.0,12.0,1.0,1.0,0.0,1.0,Uriah Rennie
667,2002-06-03,West Ham,Everton,1.0,0.0,H,0.0,0.0,D,16.0,6.0,6.0,2.0,10.0,3.0,8.0,13.0,0.0,2.0,0.0,0.0,Barry Knight
668,2002-09-03,Leicester,Charlton,1.0,1.0,D,1.0,1.0,D,10.0,11.0,5.0,6.0,11.0,5.0,15.0,16.0,1.0,3.0,0.0,0.0,Clive Wilkes
669,2002-03-13,Blackburn,Ipswich,2.0,1.0,H,2.0,0.0,H,11.0,6.0,7.0,3.0,9.0,2.0,24.0,17.0,3.0,2.0,0.0,0.0,Phil Dowd
670,2002-03-13,Chelsea,Tottenham,4.0,0.0,H,1.0,0.0,H,24.0,5.0,13.0,0.0,6.0,3.0,10.0,14.0,1.0,3.0,0.0,1.0,Alan Wiley
671,2002-03-16,Bolton,Derby,1.0,3.0,A,0.0,1.0,A,6.0,3.0,2.0,2.0,7.0,3.0,13.0,13.0,0.0,0.0,1.0,0.0,David Elleray
672,2002-03-16,Chelsea,Sunderland,4.0,0.0,H,1.0,0.0,H,12.0,8.0,7.0,3.0,6.0,3.0,8.0,13.0,2.0,2.0,0.0,0.0,Barry Knight
673,2002-03-16,Everton,Fulham,2.0,1.0,H,2.0,0.0,H,5.0,11.0,2.0,5.0,0.0,11.0,16.0,15.0,2.0,4.0,1.0,0.0,Graham Barber
674,2002-03-16,Middlesbrough,Liverpool,1.0,2.0,A,0.0,1.0,A,15.0,8.0,5.0,7.0,7.0,3.0,10.0,12.0,0.0,2.0,0.0,0.0,Andy D'Urso
675,2002-03-16,Newcastle,Ipswich,2.0,2.0,D,0.0,0.0,D,20.0,7.0,8.0,4.0,12.0,3.0,11.0,15.0,1.0,1.0,0.0,0.0,Mike Riley
676,2002-03-16,Southampton,Leicester,2.0,2.0,D,1.0,2.0,A,9.0,6.0,5.0,4.0,6.0,2.0,15.0,13.0,0.0,3.0,0.0,0.0,Mike Dean
677,2002-03-16,West Ham,Man United,3.0,5.0,A,2.0,2.0,D,10.0,14.0,3.0,9.0,3.0,3.0,13.0,8.0,2.0,2.0,0.0,0.0,Mark Halsey
678,2002-03-17,Aston Villa,Arsenal,1.0,2.0,A,1.0,0.0,H,8.0,6.0,3.0,3.0,10.0,2.0,10.0,12.0,1.0,2.0,0.0,0.0,Steve Dunn
679,2002-03-17,Leeds,Blackburn,3.0,1.0,H,2.0,0.0,H,18.0,15.0,8.0,8.0,4.0,4.0,15.0,16.0,2.0,1.0,0.0,0.0,Graham Poll
680,2002-03-18,Tottenham,Charlton,0.0,1.0,A,0.0,0.0,D,13.0,10.0,5.0,4.0,4.0,6.0,5.0,13.0,1.0,0.0,0.0,0.0,Jeff Winter
681,2002-03-23,Charlton,Bolton,1.0,2.0,A,0.0,2.0,A,6.0,6.0,4.0,4.0,4.0,1.0,15.0,17.0,1.0,2.0,0.0,0.0,Chris Foy
682,2002-03-23,Derby,Everton,3.0,4.0,A,0.0,1.0,A,12.0,8.0,4.0,7.0,8.0,0.0,12.0,21.0,2.0,3.0,0.0,0.0,Neale Barry
683,2002-03-23,Ipswich,Aston Villa,0.0,0.0,D,0.0,0.0,D,13.0,6.0,3.0,2.0,8.0,6.0,15.0,12.0,1.0,2.0,0.0,0.0,David Pugh
684,2002-03-23,Leicester,Leeds,0.0,2.0,A,0.0,2.0,A,11.0,12.0,5.0,8.0,8.0,7.0,12.0,10.0,2.0,2.0,0.0,0.0,Steve Dunn
685,2002-03-23,Man United,Middlesbrough,0.0,1.0,A,0.0,1.0,A,18.0,5.0,4.0,3.0,6.0,2.0,9.0,11.0,4.0,2.0,0.0,0.0,Steve Bennett
686,2002-03-23,Sunderland,Southampton,1.0,1.0,D,0.0,0.0,D,10.0,14.0,7.0,8.0,3.0,8.0,10.0,14.0,2.0,3.0,0.0,0.0,Matt Messias
687,2002-03-24,Fulham,Tottenham,0.0,2.0,A,0.0,2.0,A,9.0,11.0,3.0,4.0,4.0,6.0,16.0,13.0,2.0,2.0,0.0,0.0,Paul Durkin
688,2002-03-24,Liverpool,Chelsea,1.0,0.0,H,0.0,0.0,D,8.0,10.0,4.0,1.0,5.0,3.0,17.0,13.0,1.0,1.0,0.0,0.0,Mark Halsey
689,2002-03-29,Newcastle,Everton,6.0,2.0,H,2.0,2.0,D,18.0,7.0,9.0,4.0,4.0,1.0,5.0,8.0,0.0,3.0,0.0,0.0,Graham Poll
690,2002-03-30,Arsenal,Sunderland,3.0,0.0,H,3.0,0.0,H,13.0,13.0,10.0,5.0,5.0,4.0,8.0,17.0,0.0,3.0,0.0,0.0,Paul Durkin
691,2002-03-30,Bolton,Aston Villa,3.0,2.0,H,2.0,2.0,D,9.0,9.0,6.0,3.0,2.0,5.0,16.0,13.0,3.0,1.0,0.0,0.0,Rob Styles
692,2002-03-30,Chelsea,Derby,2.0,1.0,H,0.0,0.0,D,13.0,2.0,6.0,1.0,6.0,3.0,13.0,10.0,3.0,4.0,0.0,0.0,Mike Dean
693,2002-03-30,Leeds,Man United,3.0,4.0,A,1.0,3.0,A,16.0,13.0,11.0,7.0,2.0,3.0,10.0,9.0,1.0,2.0,0.0,0.0,David Elleray
694,2002-03-30,Leicester,Blackburn,2.0,1.0,H,1.0,0.0,H,9.0,12.0,6.0,4.0,6.0,6.0,12.0,24.0,0.0,1.0,0.0,0.0,Graham Barber
695,2002-03-30,Liverpool,Charlton,2.0,0.0,H,2.0,0.0,H,14.0,6.0,8.0,1.0,6.0,6.0,6.0,10.0,1.0,2.0,0.0,0.0,Dermot Gallagher
696,2002-03-30,Middlesbrough,Tottenham,1.0,1.0,D,0.0,1.0,A,8.0,10.0,3.0,6.0,9.0,6.0,9.0,16.0,0.0,3.0,0.0,0.0,Phil Dowd
697,2002-03-30,Southampton,Fulham,1.0,1.0,D,1.0,1.0,D,11.0,7.0,6.0,2.0,5.0,8.0,12.0,17.0,1.0,1.0,0.0,0.0,Jeff Winter
698,2002-03-30,West Ham,Ipswich,3.0,1.0,H,1.0,0.0,H,18.0,12.0,11.0,5.0,8.0,4.0,9.0,13.0,0.0,2.0,0.0,0.0,Alan Wiley
699,2002-01-04,Blackburn,Southampton,2.0,0.0,H,2.0,0.0,H,7.0,5.0,4.0,2.0,5.0,2.0,10.0,13.0,0.0,1.0,0.0,0.0,Clive Wilkes
700,2002-01-04,Charlton,Arsenal,0.0,3.0,A,0.0,3.0,A,5.0,12.0,5.0,8.0,9.0,2.0,7.0,15.0,2.0,2.0,0.0,0.0,Andy D'Urso
701,2002-01-04,Derby,Middlesbrough,0.0,1.0,A,0.0,1.0,A,7.0,6.0,4.0,1.0,7.0,7.0,14.0,17.0,1.0,0.0,0.0,0.0,Paul Durkin
702,2002-01-04,Everton,Bolton,3.0,1.0,H,1.0,0.0,H,10.0,12.0,5.0,3.0,5.0,5.0,8.0,11.0,1.0,1.0,1.0,1.0,Steve Bennett
703,2002-01-04,Fulham,West Ham,0.0,1.0,A,0.0,1.0,A,10.0,3.0,2.0,2.0,7.0,1.0,10.0,12.0,1.0,1.0,0.0,0.0,Mark Halsey
704,2002-01-04,Ipswich,Chelsea,0.0,0.0,D,0.0,0.0,D,9.0,7.0,5.0,2.0,6.0,8.0,6.0,9.0,0.0,0.0,0.0,0.0,Eddie Wolstenholme
705,2002-01-04,Sunderland,Leicester,2.0,1.0,H,2.0,1.0,H,12.0,9.0,9.0,7.0,5.0,1.0,12.0,11.0,3.0,2.0,0.0,0.0,Neale Barry
706,2002-01-04,Tottenham,Leeds,2.0,1.0,H,2.0,0.0,H,8.0,17.0,5.0,8.0,1.0,7.0,15.0,12.0,2.0,0.0,0.0,0.0,Uriah Rennie
707,2002-02-04,Aston Villa,Newcastle,1.0,1.0,D,1.0,1.0,D,16.0,6.0,7.0,1.0,11.0,2.0,12.0,15.0,0.0,0.0,0.0,0.0,Steve Dunn
708,2002-06-04,Arsenal,Tottenham,2.0,1.0,H,1.0,0.0,H,13.0,2.0,5.0,2.0,10.0,1.0,15.0,17.0,1.0,4.0,0.0,0.0,Mark Halsey
709,2002-06-04,Bolton,Ipswich,4.0,1.0,H,4.0,0.0,H,9.0,9.0,5.0,4.0,3.0,8.0,9.0,11.0,0.0,0.0,0.0,0.0,Jeff Winter
710,2002-06-04,Chelsea,Everton,3.0,0.0,H,2.0,0.0,H,19.0,12.0,8.0,6.0,7.0,8.0,6.0,10.0,0.0,1.0,0.0,0.0,David Elleray
711,2002-06-04,Leicester,Man United,0.0,1.0,A,0.0,0.0,D,13.0,13.0,3.0,4.0,4.0,10.0,13.0,8.0,1.0,1.0,0.0,0.0,Andy D'Urso
712,2002-06-04,Middlesbrough,Aston Villa,2.0,1.0,H,1.0,0.0,H,7.0,12.0,3.0,9.0,5.0,8.0,9.0,15.0,0.0,0.0,0.0,0.0,Graham Barber
713,2002-06-04,Southampton,Derby,2.0,0.0,H,1.0,0.0,H,10.0,8.0,5.0,3.0,5.0,6.0,10.0,9.0,1.0,0.0,0.0,0.0,Steve Bennett
714,2002-06-04,West Ham,Charlton,2.0,0.0,H,2.0,0.0,H,11.0,18.0,4.0,8.0,3.0,13.0,7.0,9.0,1.0,4.0,0.0,0.0,Mike Riley
715,2002-07-04,Leeds,Sunderland,2.0,0.0,H,1.0,0.0,H,14.0,8.0,7.0,0.0,8.0,4.0,18.0,14.0,2.0,1.0,0.0,0.0,Peter Jones
716,2002-08-04,Newcastle,Fulham,1.0,1.0,D,1.0,0.0,H,7.0,5.0,4.0,3.0,6.0,2.0,16.0,10.0,1.0,0.0,0.0,0.0,Alan Wiley
717,2002-10-04,Blackburn,Chelsea,0.0,0.0,D,0.0,0.0,D,15.0,8.0,7.0,2.0,5.0,5.0,7.0,13.0,0.0,0.0,0.0,0.0,Steve Dunn
718,2002-04-13,Aston Villa,Leeds,0.0,1.0,A,0.0,1.0,A,10.0,5.0,5.0,2.0,7.0,2.0,16.0,18.0,2.0,3.0,0.0,0.0,Barry Knight
719,2002-04-13,Charlton,Southampton,1.0,1.0,D,1.0,0.0,H,8.0,10.0,5.0,6.0,7.0,5.0,21.0,12.0,2.0,2.0,0.0,0.0,Phil Dowd
720,2002-04-13,Derby,Newcastle,2.0,3.0,A,0.0,0.0,D,6.0,15.0,2.0,9.0,6.0,2.0,13.0,11.0,3.0,1.0,0.0,0.0,Rob Styles
721,2002-04-13,Everton,Leicester,2.0,2.0,D,0.0,2.0,A,16.0,6.0,8.0,2.0,13.0,4.0,15.0,6.0,1.0,1.0,0.0,0.0,Uriah Rennie
