,Unnamed: 0,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR
156,156,2000-02-12,West Ham,Middlesbrough,1,0,H,1,0,H,Roy Burton,14,5,6,3,7,5,17,19,1,4,0,1
