,Unnamed: 0,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR
17,17,2000-08-23,Southampton,Coventry,1,2,A,0,1,A,F Taylor,12,7,4,5,6,5,18,20,5,3,0,0
